effect,obs,comp,fe,idx
-0.154675,200,1,product_code,P594
0.115324999999999,200,1,product_code,P595
0.0753249999999996,200,1,product_code,P596
0.0953249999999995,200,1,product_code,P597
-0.0646750000000005,200,1,product_code,P598
-0.124675000000001,200,1,product_code,P599
0.115325,200,1,product_code,P6
0.135324999999999,200,1,product_code,P60
-0.144675000000001,200,1,product_code,P600
-0.00467500000000057,200,1,product_code,P601
0.125325,200,1,product_code,P602
0.0853249999999995,200,1,product_code,P603
0.115325,200,1,product_code,P604
-0.124675000000001,200,1,product_code,P605
-0.00467500000000048,200,1,product_code,P606
-0.0446750000000006,200,1,product_code,P607
0.0953249999999995,200,1,product_code,P608
0.0553249999999994,200,1,product_code,P609
0.145325,200,1,product_code,P61
0.0753249999999994,200,1,product_code,P610
-0.134675,200,1,product_code,P611
0.115325,200,1,product_code,P612
0.0353249999999995,200,1,product_code,P613
-0.104675,200,1,product_code,P614
0.115325,200,1,product_code,P615
0.0853249999999995,200,1,product_code,P616
0.0553249999999995,200,1,product_code,P617
0.0553249999999996,200,1,product_code,P618
0.125325,200,1,product_code,P619
0.125325,200,1,product_code,P62
0.105324999999999,200,1,product_code,P620
0.0653249999999995,200,1,product_code,P621
0.00532499999999955,200,1,product_code,P622
0.0953249999999995,200,1,product_code,P623
0.0753249999999996,200,1,product_code,P624
0.0853249999999995,200,1,product_code,P625
0.0753249999999995,200,1,product_code,P626
-0.144675,200,1,product_code,P627
0.0153249999999995,200,1,product_code,P628
-0.164675000000001,200,1,product_code,P629
0.125324999999999,200,1,product_code,P63
-0.144675,200,1,product_code,P630
-0.184675000000001,200,1,product_code,P631
0.125325,200,1,product_code,P632
-0.254675000000001,200,1,product_code,P633
0.0353249999999994,200,1,product_code,P634
0.125325,200,1,product_code,P635
-0.114675,200,1,product_code,P636
0.0153249999999994,200,1,product_code,P637
0.0353249999999994,200,1,product_code,P638
-0.114675000000001,200,1,product_code,P639
0.135325,200,1,product_code,P64
-0.0846750000000006,200,1,product_code,P640
0.0353249999999995,200,1,product_code,P641
-0.0346750000000005,200,1,product_code,P642
-0.174675,200,1,product_code,P643
-0.0746750000000005,200,1,product_code,P644
-0.0946750000000005,200,1,product_code,P645
-0.184675000000001,200,1,product_code,P646
0.0453249999999995,200,1,product_code,P647
-0.0746750000000005,200,1,product_code,P648
0.0153249999999996,200,1,product_code,P649
0.135325,200,1,product_code,P65
-0.274675000000001,200,1,product_code,P650
-0.0346750000000005,200,1,product_code,P651
-0.194675,200,1,product_code,P652
-0.00467500000000054,200,1,product_code,P653
0.0453249999999995,200,1,product_code,P654
-0.234675,200,1,product_code,P655
0.0253249999999995,200,1,product_code,P656
-0.234675,200,1,product_code,P657
-0.344675000000001,200,1,product_code,P658
-0.0546750000000005,200,1,product_code,P659
0.135325,200,1,product_code,P66
0.0353249999999995,200,1,product_code,P660
-0.0646750000000005,200,1,product_code,P661
-0.0746750000000005,200,1,product_code,P662
0.0253249999999995,200,1,product_code,P663
-0.244675,200,1,product_code,P664
-0.0746750000000005,200,1,product_code,P665
-0.0246750000000005,200,1,product_code,P666
0.0853249999999995,200,1,product_code,P667
-0.334675,200,1,product_code,P668
-0.404675,200,1,product_code,P669
0.135324999999999,200,1,product_code,P67
-0.0746750000000004,200,1,product_code,P670
0.0653249999999995,200,1,product_code,P671
-0.0846750000000005,200,1,product_code,P672
0.00532499999999941,200,1,product_code,P673
0.0253249999999995,200,1,product_code,P674
-0.0246750000000005,200,1,product_code,P675
0.0353249999999995,200,1,product_code,P676
-0.0946750000000005,200,1,product_code,P677
-0.224675000000001,200,1,product_code,P678
-0.0746750000000005,200,1,product_code,P679
0.115325,200,1,product_code,P68
-0.0146750000000005,200,1,product_code,P680
-0.0246750000000005,200,1,product_code,P681
-0.134675000000001,200,1,product_code,P682
0.0153249999999995,200,1,product_code,P683
0.00532499999999944,200,1,product_code,P684
-0.104675000000001,200,1,product_code,P685
-0.0346750000000004,200,1,product_code,P686
-0.114675000000001,200,1,product_code,P687
0.0353249999999995,200,1,product_code,P688
0.0453249999999993,200,1,product_code,P689
0.135325,200,1,product_code,P69
0.0653249999999995,200,1,product_code,P690
0.0653249999999995,200,1,product_code,P691
-0.214675,200,1,product_code,P692
-0.254675000000001,200,1,product_code,P693
-0.264675,200,1,product_code,P694
0.00532499999999953,200,1,product_code,P695
-0.0946750000000005,200,1,product_code,P696
-0.304675,200,1,product_code,P697
-0.0546750000000004,200,1,product_code,P698
-0.224675000000001,200,1,product_code,P699
0.135324999999999,200,1,product_code,P7
0.0953249999999995,200,1,product_code,P70
0.00532499999999958,200,1,product_code,P700
-0.114675000000001,200,1,product_code,P701
0.0853249999999996,200,1,product_code,P702
0.0353249999999994,200,1,product_code,P703
-0.214675,200,1,product_code,P704
-0.0546750000000005,200,1,product_code,P705
-0.0946750000000005,200,1,product_code,P706
0.0653249999999995,200,1,product_code,P707
-0.234675000000001,200,1,product_code,P708
0.0653249999999996,200,1,product_code,P709
0.125325,200,1,product_code,P71
-0.204675000000001,200,1,product_code,P710
-0.164675000000001,200,1,product_code,P711
-0.124675000000001,200,1,product_code,P712
-0.0846750000000005,200,1,product_code,P713
-0.0446750000000005,200,1,product_code,P714
0.00532499999999953,200,1,product_code,P715
-0.0346750000000005,200,1,product_code,P716
-0.00467500000000048,200,1,product_code,P717
0.0353249999999995,200,1,product_code,P718
-0.164675,200,1,product_code,P719
0.125325,200,1,product_code,P72
-0.0946750000000005,200,1,product_code,P720
-0.0446750000000005,200,1,product_code,P721
-0.0146750000000005,200,1,product_code,P722
-0.0646750000000005,200,1,product_code,P723
0.0253249999999995,200,1,product_code,P724
-0.354675000000001,200,1,product_code,P725
0.0653249999999995,200,1,product_code,P726
-0.194675,200,1,product_code,P727
-0.0946750000000004,200,1,product_code,P728
-0.294675000000001,200,1,product_code,P729
0.135325,200,1,product_code,P73
-0.104675,200,1,product_code,P730
-0.334675000000001,200,1,product_code,P731
0.0453249999999995,200,1,product_code,P732
-0.244675000000001,200,1,product_code,P733
-0.114675,200,1,product_code,P734
-0.164675,200,1,product_code,P735
-0.164675000000001,200,1,product_code,P736
0.0553249999999996,200,1,product_code,P737
-0.0946750000000005,200,1,product_code,P738
0.0253249999999996,200,1,product_code,P739
0.135325,200,1,product_code,P74
-0.184675000000001,200,1,product_code,P740
-0.344675000000001,200,1,product_code,P741
-0.344675000000001,200,1,product_code,P742
-0.394675000000001,200,1,product_code,P743
-0.314675000000001,200,1,product_code,P744
-0.344675000000001,200,1,product_code,P745
-0.354675,200,1,product_code,P746
-0.814675,200,1,product_code,P747
-0.614675000000001,200,1,product_code,P748
-0.134675000000001,200,1,product_code,P749
0.125325,200,1,product_code,P75
-0.384675,200,1,product_code,P750
-0.544675000000001,200,1,product_code,P751
-0.754675000000001,200,1,product_code,P752
-0.204675000000001,200,1,product_code,P753
-0.624675,200,1,product_code,P754
-0.174675000000001,200,1,product_code,P755
-0.354675000000001,200,1,product_code,P756
-0.424675000000001,200,1,product_code,P757
-0.524675000000001,200,1,product_code,P758
-0.454675000000001,200,1,product_code,P759
0.115325,200,1,product_code,P76
-0.424675000000001,200,1,product_code,P760
-0.394675000000001,200,1,product_code,P761
-0.274675000000001,200,1,product_code,P762
-0.464675,200,1,product_code,P763
-0.814675,200,1,product_code,P764
-0.644675000000001,200,1,product_code,P765
-0.614675000000001,200,1,product_code,P766
-0.674675,200,1,product_code,P767
-0.354675000000001,200,1,product_code,P768
-0.374675,200,1,product_code,P769
0.115325,200,1,product_code,P77
-0.604675,200,1,product_code,P770
-0.764675000000001,200,1,product_code,P771
-0.534675000000001,200,1,product_code,P772
-0.674675,200,1,product_code,P773
-0.294675,200,1,product_code,P774
-0.324675000000001,200,1,product_code,P775
-0.344675,200,1,product_code,P776
-0.814675,200,1,product_code,P777
-0.314675,200,1,product_code,P778
-0.354675000000001,200,1,product_code,P779
0.135325,200,1,product_code,P78
-0.814675,200,1,product_code,P780
-0.394675,200,1,product_code,P781
-0.674675,200,1,product_code,P782
-0.354675000000001,200,1,product_code,P783
-0.374675000000001,200,1,product_code,P784
-0.384675000000001,200,1,product_code,P785
-0.234675000000001,200,1,product_code,P786
-0.814675,200,1,product_code,P787
-0.674675000000001,200,1,product_code,P788
-0.404675,200,1,product_code,P789
0.0853249999999995,200,1,product_code,P79
-0.414675,200,1,product_code,P790
-0.764675000000001,200,1,product_code,P791
-0.294675000000001,200,1,product_code,P792
-0.254675000000001,200,1,product_code,P793
-0.234675000000001,200,1,product_code,P794
-0.384675000000001,200,1,product_code,P795
-0.374675000000001,200,1,product_code,P796
-0.484675000000001,200,1,product_code,P797
-0.394675,200,1,product_code,P798
-0.224675000000001,200,1,product_code,P799
0.115325,200,1,product_code,P8
0.0353249999999995,200,1,product_code,P80
-0.674675,200,1,product_code,P800
0.125325,200,1,product_code,P81
0.115324999999999,200,1,product_code,P82
0.135325,200,1,product_code,P83
0.125324999999999,200,1,product_code,P84
0.0753249999999995,200,1,product_code,P85
0.115325,200,1,product_code,P86
0.0953249999999995,200,1,product_code,P87
0.125324999999999,200,1,product_code,P88
0.125325,200,1,product_code,P89
0.135324999999999,200,1,product_code,P9
0.0953249999999995,200,1,product_code,P90
0.135325,200,1,product_code,P91
0.135325,200,1,product_code,P92
0.125325,200,1,product_code,P93
0.105324999999999,200,1,product_code,P94
0.125325,200,1,product_code,P95
0.125325,200,1,product_code,P96
0.0953249999999995,200,1,product_code,P97
0.125324999999999,200,1,product_code,P98
0.115325,200,1,product_code,P99
