year,exporter,population,eci,dist_from_ccp,dist_from_cp
1962,MOZ,7699139.0,-0.8587756752967834,0.0,0.8852105600672329
1962,PAN,1202373.0,0.9993811249732971,0.0,0.908564593806963
1962,SEN,3386863.0,-0.33929499983787537,0.0,0.8529492585407045
1962,CHL,8067136.0,-0.04104064404964447,0.0,0.615767624748496
1962,ISR,2293000.0,1.2938047647476196,0.0,1.6951247243669167
1962,PAK,47119360.0,-0.40251415967941284,0.0,0.7899870228357979
1962,POL,30308500.0,0.9238351583480835,0.0,2.1346352417929984
1962,JAM,1676250.0,0.6603187322616577,0.0,0.8368519629664952
1962,MEX,40649588.0,0.1463198959827423,0.08099893690892365,1.2106638144401798
1962,NGA,47029140.0,-1.2001090049743652,0.0,1.147758096634112
1962,PER,10650667.0,-0.5021985769271851,0.0,0.8688506705607496
1962,SGP,1750200.0,1.1754770278930664,0.0,2.4913082048163213
1962,THA,29081034.0,-0.6012532711029053,0.0,1.0438803574758255
1962,VEN,8790589.0,0.0824379175901413,1.2973764058366066,0.31118748487468234
1962,DNK,4647727.0,1.7478179931640625,2.4298886851339248,2.678440717083272
1962,BEL,9220578.0,1.7238653898239136,4.207067706167818,2.8775059037297783
1962,DEU,74025784.0,2.4737489223480225,2.925890312179208,3.03752888139565
1962,TGO,1612755.0,-0.38225463032722473,0.0,0.6400764658797307
1962,CYP,577691.0,0.12774746119976044,0.0,0.5728123490772082
1962,DZA,11690153.0,-0.08732160925865173,0.08169283145098581,0.884542752033461
1962,ESP,31023366.0,0.5588783025741577,0.08895270242008374,2.1491316815951005
1962,IRL,2836050.0,1.2113333940505981,0.0,1.6996753939677112
1962,ITA,50879448.0,2.0734620094299316,3.843601379229458,2.896685474341372
1962,JPN,95832000.0,2.128303289413452,3.3867522866072597,2.81949822785313
1962,SWE,7561588.0,2.305464267730713,4.412265864812219,2.82351152985257
1962,TUR,28832804.0,-0.7078944444656372,0.0,0.9877308253118412
1962,CAN,18614000.0,0.47072169184684753,3.8738776571100977,2.433048635272074
1962,CHE,5573815.0,2.4013850688934326,3.6736447773541525,2.7223893976159
1962,CUB,7450402.0,-0.5073150396347046,0.0,0.3785548530778973
1962,DOM,3521278.0,-0.6101270318031311,0.0,0.5130252303536049
1962,FIN,4491443.0,1.1598401069641113,0.0,1.6478780346978046
1962,FRA,48119648.0,1.943900227546692,11.628994411531176,2.944270689762639
1962,GBR,53250000.0,2.3367388248443604,12.34895286442486,2.877304574586038
1962,GRC,8448233.0,-0.09196800738573074,0.0,1.0838917885724686
1962,HKG,3305200.0,1.4115597009658813,0.0,1.8909651193350654
1962,IDN,92558008.0,-1.176131248474121,0.04184217683682718,1.0873436574706088
1962,KOR,26513030.0,0.5251592397689819,0.0,0.7303641298209732
1962,MAR,13094818.0,-0.02968866564333439,0.0,0.9544203009005948
1962,MDG,5352503.0,-0.7930623888969421,0.0,0.9458502391125074
1962,MMR,21898020.0,-0.6355913877487183,0.0,0.6649708189377922
1962,NCL,83400.0,-0.7599549293518066,0.0,0.3338998275668412
1962,NLD,11805689.0,1.7244774103164673,3.7712328990807484,2.7870250194128925
1962,NOR,3638918.0,1.4501359462738037,0.08285438936796653,2.5512378980719075
1962,PHL,28081232.0,-0.5381369590759277,0.0,0.7230430712912638
1962,PRT,8993985.0,1.1892732381820679,0.0,2.128623619233475
1962,USA,186538000.0,2.1253926753997803,9.059586167102456,2.8790775024728803
1962,ZAF,18322336.0,-0.2898397147655487,0.20507513913319267,1.0608567591048423
1963,AFG,9533954.0,-0.8160417675971985,0.0,0.4812071233535532
1963,WSM,119561.0,-1.2382534742355347,0.0,0.10525666319913429
1963,AGO,5980417.0,-1.1393673419952393,0.0,0.9064317142559379
1963,ALB,1762621.0,0.26975223422050476,0.0,0.44597304378511554
1963,REU,0.0,-1.3255491256713867,0.0,0.4442634402895472
1963,GMB,389072.0,-0.5021193027496338,0.0,0.4900656028324198
1963,DJI,100628.0,0.43163084983825684,0.0,0.26296717111525775
1963,PRY,2058915.0,-0.9590172171592712,0.0,0.6789841919355016
1963,ARG,21621840.0,-0.26468583941459656,0.8284448124711765,0.9541869599989689
1963,GNB,636586.0,-1.044646978378296,0.0,0.8086594104156395
1963,GNQ,266598.0,-0.03437913954257965,0.0,0.29037314529673425
1963,HTI,4103730.0,-0.07080654054880142,0.0,0.5805837960999081
1963,MUS,718861.0,-1.735387921333313,0.0,0.20988879996019852
1963,PNG,2139303.0,-0.7832720875740051,0.0,0.45960238745252735
1963,VUT,69964.0,-0.5534101724624634,0.0,0.4645850816849857
1963,SUR,314528.0,-0.34486547112464905,0.0,0.5330398534044668
1963,CUB,7618354.0,-0.41727933287620544,0.0,0.24858061484089575
1963,BRB,233587.0,-0.9190650582313538,0.0,0.3003807286359658
1963,BDI,2949926.0,-1.411247968673706,0.0,0.2980049041605244
1963,GIN,3749505.0,-0.8123632669448853,0.0,0.6981703710262861
1963,GUY,622575.0,-0.016995882615447044,0.0,0.4931076369556922
1963,YEM,5446063.0,-1.0840634107589722,0.0,0.16476491288723646
1963,MRT,936016.0,-0.2244974970817566,0.0,0.22820365472818835
1963,MTQ,0.0,-0.4196978807449341,0.0,0.20328493633340883
1963,DOM,3638628.0,-0.5030907988548279,0.0,0.4758207132396768
1963,BHS,127333.0,1.949836015701294,0.0,0.5502090253354027
1963,BMU,47700.0,1.4809550046920776,0.0,0.7084818820161463
1963,GTM,4595510.0,0.03589673712849617,0.0,0.7612749102646305
1963,HND,2216707.0,-0.12947647273540497,0.0,0.7136738105366586
1963,OMN,593501.0,0.7924792766571045,0.0,0.423042543699997
1963,MLT,322550.0,1.4105103015899658,0.0,1.1683778971008558
1963,BEN,2542859.0,-0.4361594319343567,0.0,0.7107370398105407
1963,LBR,1196890.0,-0.7662084102630615,0.0,0.31433898070174054
1963,QAT,61717.0,-2.0459911823272705,0.0,0.2849631181364371
1963,UGA,7487429.0,-1.3566399812698364,0.0,0.5434620724294398
1963,BHR,178140.0,0.28424084186553955,0.0,0.3147301543154503
1963,TCD,3183551.0,-0.735771656036377,0.0,0.6058315358557527
1963,BRN,93576.0,-0.8740752935409546,0.0,0.39412190978124845
1963,COL,18033550.0,-0.5588172674179077,0.0,0.5438472265192373
1963,CRI,1484510.0,-0.12435644865036011,0.0,0.5679197994721586
1963,GLP,0.0,-0.9725522398948669,0.0,0.37333218233576687
1963,NER,3693866.0,-0.9238293766975403,0.0,0.7379940507133417
1963,SOM,2936443.0,-0.6989567875862122,0.0,0.41718887263257626
1963,GAB,516265.0,-1.0829049348831177,0.0,0.3630732425590199
1963,ISL,185653.0,0.11729113012552261,0.0,0.49856918603343453
1963,KWT,379891.0,-1.1538112163543701,0.4582202026577717,0.21607068072299443
1963,PAN,1238823.0,1.1634130477905273,0.0,0.860062587824276
1963,AUS,10950000.0,0.231758251786232,3.9859492153456078,1.8144595096317973
1963,COD,16461930.0,-0.7232087254524231,0.0,0.613191159233605
1963,ETH,23798428.0,-0.5473527908325195,0.0,0.7560830321265471
1963,FJI,436208.0,-1.011942744255066,0.0,0.375455555278282
1963,PHL,29016772.0,-0.13294385373592377,0.0,0.641047060160122
1963,SAU,4516659.0,-0.8355374932289124,0.17042920171481626,0.2350485583679274
1963,SLE,2398414.0,-0.5049828886985779,0.0,0.6708017941708692
1963,URY,2635129.0,-0.07152414321899414,0.0,0.5099043460645015
1963,PRK,12065468.0,0.06487860530614853,0.0,0.23505283905166022
1963,ROU,18797850.0,0.37371963262557983,0.0,0.8049981578516217
1963,BFA,5027821.0,-0.16601715981960297,0.0,0.8120388057464649
1963,IRQ,7888914.0,-0.5262343883514404,0.09376581757744092,0.5638532781937926
1963,NZL,2531800.0,0.24210351705551147,0.0,0.5854986161024276
1963,CMR,5520332.0,-0.8702390193939209,0.0,0.8478293977108081
1963,NIC,1943590.0,-1.0987799167633057,0.0,0.566252369236443
1963,COG,1121735.0,-0.5351729989051819,0.0,0.8908578619503903
1963,JOR,1049302.0,0.8431115746498108,0.0,0.41490550919776903
1963,MDG,5486319.0,-0.8502722978591919,0.0,1.0439797219740743
1963,MLI,5441613.0,-0.35265055298805237,0.0,0.8286757479739233
1963,SLV,3015887.0,0.6157863736152649,0.0,0.6749759307133211
1963,TGO,1631764.0,-0.8020475506782532,0.0,0.5976098745283543
1963,MNG,1042383.0,-0.13046672940254211,0.0,0.0687129925572164
1963,SYR,5034646.0,-0.413857102394104,0.0,0.5358053153579628
1963,TLS,527749.0,0.7102087140083313,0.0,0.5624514594018546
1963,VNM,36836000.0,-0.35401761531829834,0.0,0.7996251613319483
1963,CAF,1585763.0,-1.024465560913086,0.0,0.5515442116553693
1963,DZA,11985136.0,-0.2654031217098236,0.0,0.8017730987157222
1963,EGY,29281250.0,0.3491864502429962,0.0,0.8361754340214386
1963,MAR,13478232.0,-0.06899895519018173,0.0,0.9481901013728109
1963,NCL,85700.0,-0.3949863016605377,0.0,0.37931574982902366
1963,TUR,29531342.0,-0.6828656196594238,0.0,1.0113940516322222
1963,TWN,0.0,1.0435092449188232,0.0,1.466072520862509
1963,ZAF,18809940.0,-0.23376110196113586,0.26514384453785905,1.0394609001876105
1963,ECU,4953733.0,-0.42655685544013977,0.0,0.6057948535064986
1963,AUT,7175811.0,2.1777596473693848,0.558249355912218,2.781014079670744
1963,BRA,78854016.0,-0.7913675308227539,0.8408325213593753,0.9668358852057369
1963,CYP,577913.0,-0.05422510579228401,0.0,0.6005475134624526
1963,GHA,7303432.0,-0.8086763024330139,0.0,0.8556279309706417
1963,HUN,10087947.0,1.0748904943466187,0.0,2.127163474655417
1963,IND,477527968.0,0.18998481333255768,1.5302391218616953,1.1401728859540359
1963,IRL,2852650.0,1.0160821676254272,0.0,2.0317598486201223
1963,KHM,6183747.0,-0.7240517735481262,0.0,0.8396346521061151
1963,LBN,1984980.0,-0.14302454888820648,0.0,0.9151486935171732
1963,LKA,10582000.0,-0.9628773331642151,0.0,0.7312044919651406
1963,MOZ,7862072.0,-0.8491569757461548,0.0,0.8325505301019184
1963,PER,10961540.0,-0.4245489835739136,0.0,0.7531771819569328
1963,SDN,8248812.0,-0.7338006496429443,0.0,0.768260421967371
1963,SEN,3481745.0,-0.2415027916431427,0.0,1.0428180748461524
1963,ISR,2379000.0,1.189581274986267,0.0,1.760237578620151
1963,BGR,8078145.0,0.347503662109375,0.0,1.318948422922677
1963,BOL,3913395.0,-0.06137223169207573,0.0,0.36524295151490666
1963,CHL,8247415.0,0.11546088010072708,0.0,0.5052839005312919
1963,CHN,682334976.0,0.6884726881980896,0.0,1.309831496468443
1963,CIV,3996941.0,-0.9644351601600647,0.0,1.0724389429100554
1963,DNK,4684483.0,1.7281203269958496,3.0402476068522812,2.5639182117029606
1963,FIN,4523309.0,1.4643936157226562,0.18625150621369224,1.7601813085675162
1963,GRC,8479625.0,0.023127248510718346,0.0,1.0975388193972375
1963,HKG,3420900.0,1.4692453145980835,0.0,1.9994109999606289
1963,IRN,23680432.0,-0.4210224449634552,0.27316222054642114,0.7515791486965311
1963,KOR,27261748.0,0.8638080954551697,0.0,1.0720136208232889
1963,LBY,1607171.0,-2.0268497467041016,0.0,0.4978810679158044
1963,MEX,41939880.0,0.10166031122207642,0.12263992764054128,1.1865748753649508
1963,MMR,22371902.0,-0.7871142029762268,0.0,0.7104273769908024
1963,PAK,48309316.0,-0.2826848328113556,0.0,0.8954951588668068
1963,PRT,9030355.0,1.005637526512146,0.0,2.0882386429851985
1963,TUN,4377637.0,-0.4373648762702942,0.0,0.8996445481513438
1963,ESP,31296652.0,0.5878282785415649,0.0366360961373649,2.1651513931548445
1963,IDN,95055664.0,-0.9455633759498596,0.0,1.1740813998204316
1963,JAM,1703395.0,0.36695805191993713,0.0,0.7399115763892838
1963,NGA,48032248.0,-1.1632695198059082,0.0,1.2223427299470677
1963,THA,29967040.0,-0.6613770127296448,0.0,0.992787614994696
1963,TTO,892569.0,-0.2707788050174713,0.0,0.5955009360057474
1963,VEN,9130349.0,-0.3842680752277374,1.0648093148630808,0.34520605354253653
1963,BEL,9289770.0,1.7451977729797363,3.7896954439577257,2.779859389649813
1963,CAN,18964000.0,0.7209150791168213,4.064252292461887,2.3875218616373926
1963,CHE,5694247.0,2.3753674030303955,3.9941003601315854,2.7809223259724143
1963,DEU,74714352.0,2.5213518142700195,3.1731595206621646,2.8704990363646172
1963,NLD,11965966.0,1.5553689002990723,3.3654737675176065,2.655247822984632
1963,SGP,1795000.0,1.1238164901733398,0.0,2.2884635258189285
1963,SWE,7604328.0,2.2347893714904785,4.4984128459985495,2.779234978510115
1963,FRA,48803680.0,1.9493935108184814,11.259784661255184,2.7893440334092445
1963,GBR,53650000.0,2.40788197517395,12.492876423730973,2.7881963456374828
1963,ITA,51252000.0,2.0715811252593994,3.492010194346886,2.7995748260971745
1963,JPN,96812000.0,2.0566365718841553,3.124714285569136,2.7014862013242578
1963,KEN,8908422.0,-0.7455129027366638,0.0,0.9594951676243186
1963,NOR,3666537.0,1.6284114122390747,0.1807586151201703,2.4174910383802155
1963,POL,30712000.0,0.9552435278892517,0.0,1.9733772252662334
1963,USA,189242000.0,2.171208620071411,8.714108433353717,2.7245404952849612
1964,AFG,9731361.0,-0.7873396277427673,0.0,0.45192714565541764
1964,AGO,6093321.0,-1.1850720643997192,0.0,0.977739158568143
1964,ALB,1814135.0,-0.35246163606643677,0.0,0.2621210240226554
1964,WSM,123354.0,-0.38146668672561646,0.0,0.25358488704368803
1964,COM,203753.0,-1.3816523551940918,0.0,0.2573715806816693
1964,BDI,3010859.0,-1.3248172998428345,0.0,0.23982176257619056
1964,MNG,1074514.0,-0.5541098713874817,0.0,0.08143983647989539
1964,MUS,736381.0,-0.2161790281534195,0.0,0.36490079468603887
1964,SPM,0.0,0.35922959446907043,0.0,0.17138339685641307
1964,YEM,5543339.0,-1.234964370727539,0.0,0.15074899289164095
1964,GUF,0.0,-0.5865965485572815,0.0,0.21978399710910237
1964,BRB,234547.0,0.3334302604198456,0.0,0.4342845424480847
1964,ARG,21953928.0,0.2574503719806671,0.9611965298514157,1.0000079513052673
1964,CAF,1616516.0,-1.0530307292938232,0.0,0.5895062529020613
1964,GLP,0.0,-0.3442913889884949,0.0,0.3889947596683344
1964,BFA,5098890.0,-0.2623428404331207,0.0,0.7256512110717959
1964,FJI,450450.0,-1.1440402269363403,0.0,0.45428020484576725
1964,PRY,2114095.0,-0.9149801731109619,0.0,0.8283576844716418
1964,VUT,72131.0,-1.0615112781524658,0.0,0.4543642070698246
1964,PNG,2186340.0,-1.0360252857208252,0.0,0.5134890720241054
1964,SUR,322997.0,-0.759369969367981,0.0,0.6662272091664394
1964,NPL,10728197.0,-0.6669901609420776,0.0,0.40126093567945326
1964,CUB,7787146.0,-0.2518829107284546,0.0,0.35510982571838173
1964,LAO,2327137.0,-0.8186725974082947,0.0,0.46519535692177466
1964,DOM,3757956.0,-0.616676390171051,0.0,0.5484122444362004
1964,GUY,637845.0,-0.07725238054990768,0.0,0.5467005513714094
1964,SOM,3001126.0,-0.7627164721488953,0.0,0.43869072142663446
1964,PYF,90132.0,0.06498657912015915,0.0,0.3470099062540801
1964,QAT,67567.0,-0.7605803608894348,0.0,0.2711914038107233
1964,URY,2665390.0,0.21071086823940277,0.0,0.43280430283128274
1964,GNB,643961.0,-1.243939757347107,0.0,0.8397622596162104
1964,REU,0.0,-0.8213942646980286,0.0,0.31757713508491814
1964,BOL,3990857.0,0.11079636961221695,0.0,0.35733927223557216
1964,LBR,1224344.0,-0.6905443072319031,0.0,0.3703452631229444
1964,MTQ,0.0,-0.23229780793190002,0.0,0.2838492955133265
1964,NIC,2002119.0,-0.1770118921995163,0.0,0.5871959224722791
1964,BEN,2585965.0,-0.24453474581241608,0.0,0.6663401332975977
1964,BHS,133698.0,1.1913882493972778,0.0,0.5377448942174069
1964,BMU,48900.0,1.704666256904602,0.0,0.5971613115932555
1964,COD,16903924.0,-0.8435754179954529,0.0,0.6400240366087329
1964,ECU,5099468.0,-0.7062702178955078,0.0,0.5972499905843071
1964,GAB,523789.0,-1.0697100162506104,0.0,0.42855308324307817
1964,ISL,188983.0,0.04880572110414505,0.0,0.42305579215903344
1964,MRT,963747.0,-0.7580816745758057,0.0,0.24589594341881013
1964,HND,2280045.0,-0.045400913804769516,0.0,0.856681189796054
1964,MLI,5503752.0,-0.3818812966346741,0.0,0.7343695882035018
1964,TGO,1662073.0,-0.8530880808830261,0.0,0.573165908637754
1964,BHR,182887.0,-0.12976452708244324,0.0,0.2770546401405927
1964,BRN,97848.0,-1.097196102142334,0.0,0.3416356127721214
1964,HTI,4186640.0,0.23693245649337769,0.0,0.5816779632028023
1964,LBY,1667825.0,-2.2612228393554688,0.0,0.4652735089362311
1964,TCD,3246505.0,-0.3068114221096039,0.0,0.5691931277675515
1964,COG,1152412.0,-0.9485571980476379,0.0,0.7459481490161006
1964,MLT,321250.0,1.4249612092971802,0.0,1.0649778734298994
1964,NER,3802640.0,-0.8856731653213501,0.0,0.6536406636218043
1964,SDN,8503994.0,-1.2290083169937134,0.0,0.853323228705968
1964,CRI,1537041.0,0.36400267481803894,0.0,0.5805871236629003
1964,DJI,107583.0,-0.14811788499355316,0.0,0.2693291167682994
1964,GTM,4730540.0,0.34327131509780884,0.0,0.7605840030703939
1964,JAM,1730486.0,0.5128858089447021,0.0,0.5873624936372172
1964,PAN,1276276.0,1.0270533561706543,0.0,0.8040924245346752
1964,AUS,11167000.0,0.34308722615242004,3.8968707270094476,1.9994851333172685
1964,ETH,24397024.0,-0.9399713277816772,0.0,0.7211404908367234
1964,GIN,3811659.0,-0.9794507026672363,0.0,0.5578290594082832
1964,GMB,394553.0,0.05972433090209961,0.0,0.37127299323330915
1964,IRQ,8122199.0,-0.9988350868225098,0.0,0.37607005600338783
1964,MOZ,8030025.0,-0.9562406539916992,0.0,0.9466928894638461
1964,OMN,608887.0,-0.9339801669120789,0.0,0.3650636616970212
1964,SAU,4677404.0,-1.2215746641159058,0.15389440379026129,0.2239678069785456
1964,SLE,2435204.0,-0.9332448840141296,0.0,0.5526835029197656
1964,TLS,537786.0,0.878372311592102,0.0,0.6600009079028316
1964,UGA,7746198.0,-1.499509334564209,0.0,0.5563590725233359
1964,SLV,3106186.0,0.6211164593696594,0.0,0.6624871916981818
1964,EGY,30071102.0,-0.14845140278339386,0.0,0.7751676800779861
1964,KEN,9200157.0,-0.5089507699012756,0.0,0.9764338605195514
1964,GNQ,271457.0,0.03893490135669708,0.0,0.31151070321962937
1964,LKA,10903000.0,-0.6861871480941772,0.0,0.7555952226778097
1964,MDG,5625164.0,-0.9526642560958862,0.0,0.8783133551893357
1964,PHL,29962876.0,0.3723665177822113,0.0,0.6929625075151289
1964,TTO,903275.0,-0.2100810706615448,0.0,0.7319613912849607
1964,CHL,8430838.0,0.12620112299919128,0.0,0.5737900678669093
1964,ISR,2475000.0,1.275733470916748,0.0,1.660639532159789
1964,PAK,49551904.0,-0.16760587692260742,0.0,0.9355279960188696
1964,NGA,49066060.0,-1.1677957773208618,0.0,1.1248867188514027
1964,PER,11281015.0,-0.5162211060523987,0.0,0.7726510501446049
1964,KWT,425235.0,-1.2651231288909912,0.487227570612665,0.23269067098020113
1964,COL,18581974.0,-0.13753058016300201,0.0,0.5977895369138087
1964,SGP,1841600.0,0.9494613409042358,0.0,1.7345016783636715
1964,VEN,9476252.0,-0.28889018297195435,1.258667921831527,0.32972328902047693
1964,AUT,7223801.0,2.244621753692627,0.6947668465012871,2.7906960279425412
1964,CHN,698355008.0,0.7480520009994507,0.0,1.341534474557632
1964,CIV,4157965.0,-0.8760291337966919,0.0,0.8455323951469673
1964,GHA,7513289.0,-0.9210200905799866,0.0,0.8241529524602952
1964,HKG,3504600.0,1.4258556365966797,0.0,2.071868557032543
1964,IRN,24308084.0,-0.45015132427215576,0.30520549504243744,0.6390668611304324
1964,KHM,6331583.0,-0.8630721569061279,0.0,0.6845114413986345
1964,KOR,27984156.0,1.077921986579895,0.0,1.2733388985410055
1964,LBN,2041207.0,-0.13975319266319275,0.0,0.913384765032749
1964,PRK,12282419.0,0.006829379592090845,0.0,0.34968809009838697
1964,ROU,18919126.0,0.5603030323982239,0.0,0.8619190812407471
1964,SYR,5200336.0,-0.6344242691993713,0.0,0.6051086382186031
1964,THA,30881332.0,-0.7273808717727661,0.0,1.0998354377502637
1964,TWN,0.0,1.2411693334579468,0.0,1.5534144820030393
1964,VNM,37574000.0,-0.2160438895225525,0.0,0.8246169391202406
1964,CMR,5646316.0,-0.9338150024414062,0.0,0.9707962126489863
1964,IDN,97638032.0,-1.3363404273986816,0.0,1.0047950398626426
1964,NCL,88100.0,-0.6146770715713501,0.0,0.384221891640143
1964,SEN,3580312.0,-0.42251890897750854,0.0,0.9128016959393103
1964,TUN,4458611.0,-0.33567237854003906,0.0,0.9021043381814347
1964,HUN,10119835.0,1.4020072221755981,0.0,2.022668434030953
1964,JOR,1101459.0,0.615659236907959,0.0,0.9447292634660329
1964,MEX,43264272.0,0.3521474003791809,0.06055031075187546,1.163527702957409
1964,NZL,2585400.0,0.3176868259906769,0.020928633557954105,0.5988790339745825
1964,POL,31139450.0,1.1220929622650146,0.0,2.233455030758399
1964,BGR,8144340.0,0.8175554275512695,0.0,1.3854441883940003
1964,BRA,81168656.0,-0.6427873969078064,0.9952535672903906,0.8487905527815517
1964,IRL,2866550.0,1.162381649017334,0.0,1.9752144090982442
