year,exporter,population,eci,leftDistance2Origin_cp,leftDistance2Origin_ccp,leftSimDirection2MostComplex_cp,leftSimDirection2MostComplex_ccp,leftDistance2MostComplex_cp,leftDistance2MostComplex_ccp,leftEntropyCommunities_cp,leftEntropyCommunities_ccp,rightDistance2Origin_cp,rightDistance2Origin_ccp,rightSimDirection2MostComplex_cp,rightSimDirection2MostComplex_ccp,rightDistance2MostComplex_cp,rightDistance2MostComplex_ccp,rightEntropyCommunities_cp,rightEntropyCommunities_ccp,EntropyCommunities_ccp,EntropyCommunities_cp
1962,GAB,509806.0,-1.056221604347229,1.4557771691442734,0.0,-0.009946541023991225,0.0,0.24798488138646266,0.014057439891272184,0,0,0.24528297985071978,0.0,-0.003540630263550253,0.0,0.5523703272482051,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,AUT,7129864.0,2.119002103805542,0.7621119959839642,12.571601800198318,0.009962917831543672,-0.004941871569181426,0.027591237288217545,1.2641662584913733,0,0,2.9693443044284837,0.2012856563464124,0.009034006511790402,-0.0011631964909283863,0.30300783827444766,1.0640914350012114,0,0,4.248326325244096,14.991931329650445
1962,GIN,3690664.0,-0.7646664977073669,1.2723110926889272,0.0,-0.009998790778693466,0.0,0.22995358389230386,0.014057439891272184,0,0,0.4233404555281734,0.0,-0.004346864738956366,0.0,0.5629038596138596,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,LBR,1170480.0,-0.658612847328186,1.3337619435848032,0.0,-0.009893426448387461,0.0,0.23548626344334175,0.014057439891272184,0,0,0.30047115999993707,0.0,-0.004119450252350245,0.0,0.5562612040452848,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,SAU,4362864.0,-0.8639416694641113,5.524680854480966,0.0,-0.0024063660345914387,0.0,0.585737837300691,0.014057439891272184,0,0,1.4914720477279049,0.0,0.0014679700209251883,0.0,0.5417884456931574,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,TUN,4303131.0,-0.22748377919197083,0.8843543088989954,0.0,-0.00967188120128829,0.0,0.18959901457047762,0.014057439891272184,0,0,1.0839678052378605,0.0,-0.0002823614224460183,0.0,0.5569123283736795,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,URY,2603887.0,0.1515192687511444,0.9858547612641938,0.0,-0.0060861588797766885,0.0,0.1805549164484648,0.014057439891272184,0,0,2.4481223465215636,0.0,0.0015112350765806195,0.0,0.5610839541765383,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,BOL,3838097.0,-0.24108389019966125,0.8757064237803996,0.0,-0.009968272223966944,0.0,0.19014994374953734,0.014057439891272184,0,0,0.3521060321418438,0.0,-0.0019647885860439793,0.0,0.5512096258573422,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,CMR,5399922.0,-0.7845121026039124,1.3002103983444104,0.0,-0.009810193256896027,0.0,0.2316585720863162,0.014057439891272184,0,0,0.8525949324665514,0.0,-0.0037925078173305054,0.0,0.5809255540390086,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,COD,16041263.0,-0.759673535823822,1.3919238388769992,0.0,-0.009883138456174365,0.0,0.24123001513420364,0.014057439891272184,0,0,0.7832456992669018,0.0,-0.004180063005754781,0.0,0.580327948373008,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,COG,1092292.0,-0.8169010281562805,1.301541181770666,0.0,-0.009994623395647818,0.0,0.23285259481338408,0.014057439891272184,0,0,0.6645129376913659,0.0,-0.0044600060422745865,0.0,0.5759258407695812,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,GHA,7085464.0,-0.7706607580184937,1.3322559452906986,0.0,-0.009571147524134573,0.0,0.23345420199944733,0.014057439891272184,0,0,0.8099074200171034,0.0,-0.0033617656090596097,0.0,0.5755135900051573,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,CHL,8067136.0,-0.04104064404964447,1.148646171391995,0.0,-0.00683317919397371,0.0,0.19968339236673832,0.014057439891272184,0,0,2.26738765819919,0.0,0.0012420734967025177,0.0,0.562041232636956,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,COL,17500172.0,-0.7309041619300842,1.2165449105041926,0.0,-0.009869336893220067,0.0,0.2236549015329813,0.014057439891272184,0,0,0.44891432396826675,0.0,-0.002105935667092462,0.0,0.5544026925148449,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,ETH,23221388.0,-0.8813046216964722,1.329971320593599,0.0,-0.009979362328939614,0.0,0.23560683337078903,0.014057439891272184,0,0,0.7438033482332135,0.0,-0.0038430479843932232,0.0,0.575902485123146,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,LBY,1550813.0,-1.2464450597763062,1.7311264884546615,0.0,-0.00892202426882526,0.0,0.2688023752702899,0.014057439891272184,0,0,0.5449928076233399,0.0,-4.232987931069193e-05,0.0,0.5461657931871261,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,CIV,3841071.0,-0.8995763063430786,1.4092925704251533,0.0,-0.00983124740981555,0.0,0.24265384835924278,0.014057439891272184,0,0,0.8092719661822774,0.0,-0.004021354570702815,0.0,0.5805011227684278,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,POL,30308500.0,0.9238351583480835,0.09041422693607126,0.0,-0.007251014049746743,0.0,0.10946251766256776,0.014057439891272184,0,0,1.3567350048524278,0.0,0.003538537080393681,0.0,0.5112007153433217,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,SDN,8004121.0,-1.1106340885162354,1.5872462267072873,0.0,-0.009998418520385143,0.0,0.26144410715972477,0.014057439891272184,0,0,0.5072607780172047,0.0,-0.0049701173064581414,0.0,0.5701224403382313,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,BGR,8012946.0,0.36442288756370544,0.47720305076753344,0.0,-0.009870469445513608,0.0,0.15002699457023003,0.014057439891272184,0,0,1.2810098478627368,0.0,-0.0005027137790981748,0.0,0.5643425068517478,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,BRA,76573248.0,-0.6685454249382019,1.2062490185770744,3.0487053925292673,-0.009948762656346368,0.008768447715601565,0.2230698030399582,0.2926224039749496,0,0,1.088630812550042,0.905987067782268,-0.00405767798739814,-0.0026070573226857825,0.5957499044491827,1.0887010300356805,0,0,4.248326325244096,14.991931329650445
1962,IRN,23071428.0,-0.9345853328704834,1.5130051687776773,0.0,-0.009337343570551934,0.0,0.24994246905413037,0.014057439891272184,0,0,0.7750774987053145,0.0,-0.00047326856876473485,0.0,0.5523304450162061,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,JOR,1009733.0,0.3622991740703583,0.5238594093187897,0.0,-0.00899622119541953,0.0,0.15159277969699636,0.014057439891272184,0,0,0.5121115755002124,0.0,0.0016781224144025685,0.0,0.5369937861395636,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,KHM,6028551.0,-0.6286026239395142,1.141465346587076,0.0,-0.009845238187418953,0.0,0.21603748460918512,0.014057439891272184,0,0,1.0282762440365976,0.0,-0.003582662223892755,0.0,0.587939693469222,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,LBN,1925276.0,-0.42959579825401306,1.0377440337869845,0.0,-0.009847824700074333,0.0,0.20571665184253873,0.014057439891272184,0,0,0.9695242198624411,0.0,-0.0014828960472724247,0.0,0.56576984794858,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,PRK,11871712.0,0.1821669340133667,0.6864587442206921,0.0,-0.009987569483722683,0.0,0.17132406389307303,0.014057439891272184,0,0,0.4239103414939304,0.0,-0.0017445862319928436,0.0,0.5521846234278974,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,ROU,18676550.0,0.20229049026966095,0.553782874034193,0.0,-0.00996832780313117,0.0,0.1579936321105781,0.014057439891272184,0,0,1.0104553922311286,0.0,-0.0008538468207045409,0.0,0.5609454602358553,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,SYR,4875422.0,-0.9425861239433289,1.4817025086690332,0.0,-0.00919416918966074,0.0,0.24596225026586524,0.014057439891272184,0,0,0.8253334305204622,0.0,-0.0002197207342637951,0.0,0.5512333136426484,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,TWN,0.0,0.897668719291687,0.21581306153050075,0.0,-0.004526072445943581,0.0,0.11413133877072672,0.014057439891272184,0,0,1.9630993455061687,0.0,0.0009015476391821566,0.0,0.5607014604087196,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,VNM,36123000.0,-0.4354678988456726,0.9835305933974251,0.0,-0.009790349478739172,0.0,0.20002620649977218,0.014057439891272184,0,0,0.9737902721497376,0.0,-0.0030902500457663435,0.0,0.5807340635944449,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,CHN,665769984.0,0.805427610874176,0.2238607886871027,0.0,-0.006333652627480488,0.0,0.11818445245174683,0.014057439891272184,0,0,2.50238241075153,0.0,0.0008477183471185313,0.0,0.5784886214420719,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,CRI,1432585.0,-0.6054517030715942,1.1404344480593513,0.0,-0.00973224573602293,0.0,0.21532083667323862,0.014057439891272184,0,0,0.5296359351632506,0.0,-0.0033436541046966564,0.0,0.5631349822529087,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,GTM,4464249.0,-1.184565782546997,1.5698042665698508,0.0,-0.009910066034052608,0.0,0.2591507339342348,0.014057439891272184,0,0,0.7239713760724419,0.0,-0.004570278850898819,0.0,0.5798831771163537,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,HND,2155652.0,-0.7864869236946106,1.3000674164286603,0.0,-0.009933180823944987,0.0,0.23235233256132948,0.014057439891272184,0,0,0.4570365993533593,0.0,-0.0042157657591448995,0.0,0.5640015635959102,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,HUN,10061734.0,1.3098753690719604,0.22561116567677786,0.0,0.009135382586659637,0.0,0.08263006770504644,0.014057439891272184,0,0,2.2693672795352247,0.0,0.00524138992370701,0.0,0.4662091774275364,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,IND,467852544.0,0.06301745772361755,0.6864457771562534,1.8311519081143472,-0.00981048017202467,0.008357646052674786,0.17059229356562453,0.1715402282798639,0,0,1.564524434621087,1.2749834219281881,-0.0019974055050360037,-0.003684663618739886,0.5945621106252903,1.1148597343183337,0,0,4.248326325244096,14.991931329650445
1962,ISR,2293000.0,1.2938047647476196,0.21540923325434042,0.0,0.008182688156385039,0.0,0.08599918991258039,0.014057439891272184,0,0,1.5526462298947068,0.0,0.004032118705967019,0.0,0.5011672842349085,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,KEN,8628972.0,-0.541444718837738,1.0862377575331092,0.0,-0.009999997764376864,0.0,0.21135311158304151,0.014057439891272184,0,0,0.9267733144145787,0.0,-0.0036429631668227045,0.0,0.583390975561625,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,LKA,10443000.0,-0.8963910341262817,1.2854479035857296,0.0,-0.00976915880384351,0.0,0.2299523003094259,0.014057439891272184,0,0,0.5930911464811338,0.0,-0.003665612757601575,0.0,0.5676381249763444,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,MOZ,7699139.0,-0.8587756752967834,1.2841907713609586,0.0,-0.009933111259184405,0.0,0.230766352749258,0.014057439891272184,0,0,1.1514040193167006,0.0,-0.004181035959651733,0.0,0.6005284651107775,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,PAK,47119360.0,-0.40251415967941284,0.9593874207084649,0.0,-0.009998961321983428,0.0,0.19866293685989914,0.014057439891272184,0,0,0.7667001258171829,0.0,-0.00299363143472979,0.0,0.5708679616223024,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,PAN,1202373.0,0.9993811249732971,0.13714024353098708,0.0,-0.00020200206334798,0.0,0.10391492075058224,0.014057439891272184,0,0,0.7331473438880496,0.0,0.0023473446285626892,0.0,0.5308056219490866,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,SEN,3386863.0,-0.33929499983787537,0.9860869239023524,0.0,-0.009854181489015616,0.0,0.20060303552929465,0.014057439891272184,0,0,0.8386823979124199,0.0,-0.0032025458855019636,0.0,0.5755783796445755,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,JAM,1676250.0,0.6603187322616577,0.36388823235480156,0.0,-0.006899955649421591,0.0,0.13052259675191558,0.014057439891272184,0,0,1.099279455498269,0.0,-0.00036945180776699313,0.0,0.5581869794094267,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,MEX,40649588.0,0.1463198959827423,0.6179686678824121,5.106363292305319,-0.009890219788296434,0.005896093883232704,0.16410207357219062,0.5024762258449706,0,0,1.027583592265673,0.08161642139494123,0.00010556200739622407,-0.0012236418272230892,0.5517762880880726,1.0625918367228742,0,0,4.248326325244096,14.991931329650445
1962,NGA,47029140.0,-1.2001090049743652,1.5349990219020118,0.0,-0.009978823369071984,0.0,0.25609889074373104,0.014057439891272184,0,0,0.7788829387394275,0.0,-0.00432148800374384,0.0,0.5811290544720981,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,PER,10650667.0,-0.5021985769271851,1.0996526608206811,0.0,-0.009998223675889066,0.0,0.2126851790735795,0.014057439891272184,0,0,0.5678800965216062,0.0,-0.003566930212666988,0.0,0.5659571701064235,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,SGP,1750200.0,1.1754770278930664,0.1513223088295496,0.0,0.007950394495195813,0.0,0.09116187326559827,0.014057439891272184,0,0,1.9770262577486317,0.0,0.004503421209834146,0.0,0.4872726272070104,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,THA,29081034.0,-0.6012532711029053,1.1101576234025428,0.0,-0.009747792648066037,0.0,0.21239517040766218,0.014057439891272184,0,0,1.2585895595972103,0.0,-0.003312852936761374,0.0,0.596837671400823,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,VEN,8790589.0,0.0824379175901413,2.4328938503171194,8.69408615056306,-0.0018392716867220947,-0.0036027159727464943,0.28095695827577516,0.8745714293407252,0,0,2.167130400756393,0.2672892055937126,0.0016928350635535792,-0.0011501098160536145,0.5497131310463638,1.0649674284493085,0,0,4.248326325244096,14.991931329650445
1962,DNK,4647727.0,1.7478179931640625,0.5183684782073635,0.3495263546159836,0.00999599620149536,-0.008825083588995575,0.05093437655593657,0.04781767169011686,0,0,2.33252431524253,3.0193924255121942,0.009331236593807806,-0.007839369556924354,0.3361849722172867,1.3117271665103276,0,0,4.248326325244096,14.991931329650445
1962,BEL,9220578.0,1.7238653898239136,0.48054097856297506,0.12213969890457117,0.009987206793273062,-0.009914226391327708,0.054790636429544494,0.026215292390709608,0,0,2.4424059511275606,3.9244478363147373,0.009056527148279111,-0.004155520989184939,0.3382559121199325,1.2756054128627374,0,0,4.248326325244096,14.991931329650445
1962,DEU,74025784.0,2.4737489223480225,1.027293476331914,0.022787097170273204,0.009999999999999997,-0.009346586785174034,0.0,0.01620751831120997,0,0,5.432092331282668,2.8472285220805786,0.010000000000000002,0.003963574888649639,0.0,0.9840643417608635,0,0,4.248326325244096,14.991931329650445
1962,TGO,1612755.0,-0.38225463032722473,1.0452360303818926,0.0,-0.009807162592552862,0.0,0.20625145277108248,0.014057439891272184,0,0,0.9191856608950281,0.0,-0.003276663955544361,0.0,0.5798678507913683,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,DZA,11690153.0,-0.08732160925865173,0.775223500321653,0.0,-0.009634854224170441,0.0,0.17863113791328106,0.014057439891272184,0,0,0.7860937548716258,0.0,0.00014795903441173675,0.0,0.5477153413092883,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,ESP,31023366.0,0.5588783025741577,0.321648591262517,0.0,-0.009809172733178672,0.0,0.1344259568091089,0.014057439891272184,0,0,1.2225212654028237,0.0,0.0026057278937995547,0.0,0.5247984047417941,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,IRL,2836050.0,1.2113333940505981,0.15080716325088925,0.0,0.009986648566799485,0.0,0.08767222743888752,0.014057439891272184,0,0,1.25445821549659,0.0,0.007372335449830272,0.0,0.45862602389306256,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,ITA,50879448.0,2.0734620094299316,0.7606495832050305,0.03935600682844717,0.009967536671243556,-0.00914133039903965,0.027599348178694697,0.017727053364282902,0,0,3.576108778119638,3.44693298394126,0.009130602435289561,0.004209304005084633,0.2611975388831603,0.9683386660856125,0,0,4.248326325244096,14.991931329650445
1962,JPN,95832000.0,2.128303289413452,0.7671785181125301,0.03510025020175496,0.009842680105872118,-0.00877183374671163,0.03040675967732171,0.01721905328340923,0,0,3.557293431632879,2.9549128831018776,0.007072127667398498,0.005018185377214974,0.38510058778294315,0.9483703193814782,0,0,4.248326325244096,14.991931329650445
1962,SWE,7561588.0,2.305464267730713,0.9148012823158072,0.2798552890664289,0.009983386034921807,-0.009993006500470806,0.012560713705110926,0.0420364243241413,0,0,2.8138106465094284,5.288524811287988,0.009648307817295018,-0.007639320191889785,0.2816116739216909,1.5047781569771472,0,0,4.248326325244096,14.991931329650445
1962,TUR,28832804.0,-0.7078944444656372,1.2348138823428705,0.0,-0.009995947663487468,0.0,0.22618801054058277,0.014057439891272184,0,0,0.9693036496186662,0.0,-0.003966699694607973,0.0,0.588424903161553,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,CAN,18614000.0,0.47072169184684753,0.5013327935022576,0.15239307846205677,-0.007899788039059401,-0.009998462227299623,0.14561489479846126,0.029295623255375807,0,0,2.6779048414508666,4.123279134128648,0.002020510590049502,-0.006453659776040063,0.5549817917395077,1.364513579233155,0,0,4.248326325244096,14.991931329650445
1962,CHE,5573815.0,2.4013850688934326,0.9755274333673688,0.3611720318233198,0.009991952431257676,-0.009949795846278815,0.006551871629328825,0.0501238159265398,0,0,3.5862895794774605,4.665738389024162,0.009775091443092068,-0.008219130265548805,0.2069608427331048,1.4692814606436764,0,0,4.248326325244096,14.991931329650445
1962,CUB,7450402.0,-0.5073150396347046,1.04437522055301,0.0,-0.009662760275038961,0.0,0.20541294137626756,0.014057439891272184,0,0,0.4988979702027535,0.0,-0.0030509829518047607,0.0,0.5604479953848794,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,DOM,3521278.0,-0.6101270318031311,1.1479471714829557,0.0,-0.009797936629248993,0.0,0.21642583192580628,0.014057439891272184,0,0,0.6105909943631356,0.0,-0.003487031394820208,0.0,0.5673940103602769,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,FIN,4491443.0,1.1598401069641113,0.12262462967889226,0.0,0.008257548048611845,0.0,0.09286148679984284,0.014057439891272184,0,0,0.6319801986924837,0.0,0.00661114737686686,0.0,0.5036650237058066,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,FRA,48119648.0,1.943900227546692,0.6590285020318511,0.10262011795718423,0.009981831463227963,0.00999702072542876,0.03715900538964871,0.0038067349575098683,0,0,3.962531362209832,7.094633110712401,0.009343957456127698,0.009870137552394385,0.22324540542944465,0.37885958244473306,0,0,4.248326325244096,14.991931329650445
1962,GBR,53250000.0,2.3367388248443604,0.9547036061853268,0.14057439891272183,0.009997711004674448,0.01,0.0075619313796402,0.0,0,0,5.030673704040846,10.615622686186107,0.009942673297385272,0.01,0.06888042090584072,0.0,0,0,4.248326325244096,14.991931329650445
1962,GRC,8448233.0,-0.09196800738573074,0.8221290053108953,0.0,-0.009927123782557506,0.0,0.18460914751997157,0.014057439891272184,0,0,0.9114359678280599,0.0,-0.001264086304813341,0.0,0.5620501932486343,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,HKG,3305200.0,1.4115597009658813,0.312961198071856,0.0,0.008230601746300957,0.0,0.07899645385068442,0.014057439891272184,0,0,2.5552056030107395,0.0,0.0032888970325253945,0.0,0.5187162079124406,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,IDN,92558008.0,-1.176131248474121,1.5772664431318333,0.0,-0.009931075367751792,0.0,0.26002685329991715,0.014057439891272184,0,0,0.890770621483292,0.0,-0.004696561112321983,0.0,0.5903066557265008,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,KOR,26513030.0,0.5251592397689819,0.38450925816056236,0.0,-0.009433950448964274,0.0,0.13958755712626061,0.014057439891272184,0,0,1.153717775906334,0.0,-0.0001462497501716442,0.0,0.5569740048445622,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,MAR,13094818.0,-0.02968866564333439,0.7465513153031152,0.0,-0.00990498997804431,0.0,0.1769732236516373,0.014057439891272184,0,0,1.1726558958075475,0.0,-0.0007176791986346807,0.0,0.5638888957091214,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,MDG,5352503.0,-0.7930623888969421,1.2435456770249234,0.0,-0.009949909516101628,0.0,0.22680195057392893,0.014057439891272184,0,0,0.921165329241536,0.0,-0.004156398359439068,0.0,0.587501282572073,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,MMR,21898020.0,-0.6355913877487183,1.2263441272868802,0.0,-0.009999501428566832,0.0,0.2253609732597587,0.014057439891272184,0,0,0.40095163501389136,0.0,-0.00408300143355825,0.0,0.5607758008303219,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
1962,NLD,11805689.0,1.7244774103164673,0.5075024503644374,0.0718136814970046,0.009984612883475835,-0.009785433866939414,0.05213320798608749,0.02113657507546333,0,0,3.3078760248727708,3.523428911029545,0.009336642967849852,-0.0003235403039032964,0.2626066644894547,1.1292754192923544,0,0,4.248326325244096,14.991931329650445
1962,NOR,3638918.0,1.4501359462738037,0.2882049870905508,3.1334944341879374,0.00985297665419234,0.0019848215282774815,0.07449548092089668,0.31086476291697707,0,0,1.4256567169318903,0.10762763102664315,0.008144927619214528,-0.0016894243385466045,0.43502612954404757,1.063433466562588,0,0,4.248326325244096,14.991931329650445
1962,PHL,28081232.0,-0.5381369590759277,1.0605984478881503,0.0,-0.009674894050496383,0.0,0.20708570975638577,0.014057439891272184,0,0,1.0506067961578642,0.0,-0.0030999201594314315,0.0,0.5843769874025804,1.0615622686186106,0,0,4.248326325244096,14.991931329650445
